,Dataset,Number of Keypoints,Detector/Descriptor
0,Small Village Dataset,51.74166666666667,SUPERPOINT
1,Small Village Dataset,73.05,SUPERPOINT
2,Small Village Dataset,79.79166666666667,SUPERPOINT
3,Small Village Dataset,73.025,SUPERPOINT
4,Small Village Dataset,73.825,SUPERPOINT
5,Small Village Dataset,52.63333333333333,SUPERPOINT
6,Small Village Dataset,41.391666666666666,SUPERPOINT
7,Small Village Dataset,52.05833333333333,SUPERPOINT
8,Small Village Dataset,63.791666666666664,SUPERPOINT
9,Small Village Dataset,81.44166666666666,SUPERPOINT
10,Small Village Dataset,83.69166666666666,SUPERPOINT
11,Small Village Dataset,76.66666666666667,SUPERPOINT
12,Small Village Dataset,64.6,SUPERPOINT
13,Small Village Dataset,32.875,SUPERPOINT
14,Small Village Dataset,13.925,SUPERPOINT
15,Small Village Dataset,30.933333333333334,SUPERPOINT
16,Small Village Dataset,42.733333333333334,SUPERPOINT
17,Small Village Dataset,66.25833333333334,SUPERPOINT
18,Small Village Dataset,69.125,SUPERPOINT
19,Small Village Dataset,79.58333333333333,SUPERPOINT
20,Small Village Dataset,56.15,SUPERPOINT
21,Small Village Dataset,44.325,SUPERPOINT
22,Small Village Dataset,32.99166666666667,SUPERPOINT
23,Small Village Dataset,33.041666666666664,SUPERPOINT
24,Small Village Dataset,53.93333333333333,SUPERPOINT
25,Small Village Dataset,56.325,SUPERPOINT
26,Small Village Dataset,62.61666666666667,SUPERPOINT
27,Small Village Dataset,51.61666666666667,SUPERPOINT
28,Small Village Dataset,30.05,SUPERPOINT
29,Small Village Dataset,28.6,SUPERPOINT
30,Small Village Dataset,30.75,SUPERPOINT
31,Small Village Dataset,44.891666666666666,SUPERPOINT
32,Small Village Dataset,56.608333333333334,SUPERPOINT
33,Small Village Dataset,59.575,SUPERPOINT
34,Small Village Dataset,52.916666666666664,SUPERPOINT
35,Small Village Dataset,37.875,SUPERPOINT
36,Small Village Dataset,26.9,SUPERPOINT
37,Small Village Dataset,24.866666666666667,SUPERPOINT
38,Small Village Dataset,20.3,SUPERPOINT
39,Small Village Dataset,18.866666666666667,SUPERPOINT
40,Small Village Dataset,29.391666666666666,SUPERPOINT
41,Small Village Dataset,34.891666666666666,SUPERPOINT
42,Small Village Dataset,40.641666666666666,SUPERPOINT
43,Small Village Dataset,34.49166666666667,SUPERPOINT
44,Small Village Dataset,20.608333333333334,SUPERPOINT
45,Small Village Dataset,19.025,SUPERPOINT
46,Small Village Dataset,18.291666666666668,SUPERPOINT
47,Small Village Dataset,27.866666666666667,SUPERPOINT
48,Small Village Dataset,36.45,SUPERPOINT
49,Small Village Dataset,36.24166666666667,SUPERPOINT
50,Small Village Dataset,21.95,SUPERPOINT
51,Small Village Dataset,15.0,SUPERPOINT
52,Small Village Dataset,16.316666666666666,SUPERPOINT
53,Small Village Dataset,20.383333333333333,SUPERPOINT
54,Small Village Dataset,14.058333333333334,SUPERPOINT
55,Small Village Dataset,8.65,SUPERPOINT
56,Small Village Dataset,14.4,SUPERPOINT
57,Small Village Dataset,19.325,SUPERPOINT
58,Small Village Dataset,20.533333333333335,SUPERPOINT
59,Small Village Dataset,9.791666666666666,SUPERPOINT
60,Small Village Dataset,5.733333333333333,SUPERPOINT
61,Small Village Dataset,73.05,SUPERPOINT
62,Small Village Dataset,79.79166666666667,SUPERPOINT
63,Small Village Dataset,73.025,SUPERPOINT
64,Small Village Dataset,73.825,SUPERPOINT
65,Small Village Dataset,52.63333333333333,SUPERPOINT
66,Small Village Dataset,41.391666666666666,SUPERPOINT
67,Small Village Dataset,52.05833333333333,SUPERPOINT
68,Small Village Dataset,63.791666666666664,SUPERPOINT
69,Small Village Dataset,81.44166666666666,SUPERPOINT
70,Small Village Dataset,83.69166666666666,SUPERPOINT
71,Small Village Dataset,76.66666666666667,SUPERPOINT
72,Small Village Dataset,64.6,SUPERPOINT
73,Small Village Dataset,32.875,SUPERPOINT
74,Small Village Dataset,13.925,SUPERPOINT
75,Small Village Dataset,30.933333333333334,SUPERPOINT
76,Small Village Dataset,42.733333333333334,SUPERPOINT
77,Small Village Dataset,66.25833333333334,SUPERPOINT
78,Small Village Dataset,69.125,SUPERPOINT
79,Small Village Dataset,79.58333333333333,SUPERPOINT
80,Small Village Dataset,56.15,SUPERPOINT
81,Small Village Dataset,44.325,SUPERPOINT
82,Small Village Dataset,32.99166666666667,SUPERPOINT
83,Small Village Dataset,33.041666666666664,SUPERPOINT
84,Small Village Dataset,53.93333333333333,SUPERPOINT
85,Small Village Dataset,56.325,SUPERPOINT
86,Small Village Dataset,62.61666666666667,SUPERPOINT
87,Small Village Dataset,51.61666666666667,SUPERPOINT
88,Small Village Dataset,30.05,SUPERPOINT
89,Small Village Dataset,28.6,SUPERPOINT
90,Small Village Dataset,30.75,SUPERPOINT
91,Small Village Dataset,44.891666666666666,SUPERPOINT
92,Small Village Dataset,56.608333333333334,SUPERPOINT
93,Small Village Dataset,59.575,SUPERPOINT
94,Small Village Dataset,52.916666666666664,SUPERPOINT
95,Small Village Dataset,37.875,SUPERPOINT
96,Small Village Dataset,26.9,SUPERPOINT
97,Small Village Dataset,24.866666666666667,SUPERPOINT
98,Small Village Dataset,20.3,SUPERPOINT
99,Small Village Dataset,18.866666666666667,SUPERPOINT
100,Small Village Dataset,29.391666666666666,SUPERPOINT
101,Small Village Dataset,34.891666666666666,SUPERPOINT
102,Small Village Dataset,40.641666666666666,SUPERPOINT
103,Small Village Dataset,34.49166666666667,SUPERPOINT
104,Small Village Dataset,20.608333333333334,SUPERPOINT
105,Small Village Dataset,19.025,SUPERPOINT
106,Small Village Dataset,18.291666666666668,SUPERPOINT
107,Small Village Dataset,27.866666666666667,SUPERPOINT
108,Small Village Dataset,36.45,SUPERPOINT
109,Small Village Dataset,36.24166666666667,SUPERPOINT
110,Small Village Dataset,21.95,SUPERPOINT
111,Small Village Dataset,15.0,SUPERPOINT
112,Small Village Dataset,16.316666666666666,SUPERPOINT
113,Small Village Dataset,20.383333333333333,SUPERPOINT
114,Small Village Dataset,14.058333333333334,SUPERPOINT
115,Small Village Dataset,8.65,SUPERPOINT
116,Small Village Dataset,14.4,SUPERPOINT
117,Small Village Dataset,19.325,SUPERPOINT
118,Small Village Dataset,20.533333333333335,SUPERPOINT
119,Small Village Dataset,9.791666666666666,SUPERPOINT
